09099900059800121|1|30211|000|0|0|0|316953,07|316953,07|316953,07|43019,01|0|0|0|0|0|0|
**************|1|30213|000|0|0|0|5276504,11|5276504,11|5018912,69|385849,49|257591,42|0|0|0|0|0|
09054210300590119|1|30213|000|0|0|0|104619,20|104619,20|104619,20|6676,00|0|0|0|0|0|0|
09094210100590119|1|30213|000|0|0|0|2394113,75|2394113,75|2136522,33|176203,10|257591,42|0|0|0|0|0|
09094230100590119|1|30213|000|0|0|0|1907968,61|1907968,61|1907968,61|130129,39|0|0|0|0|0|0|
09099000000010129|1|30213|000|0|0|0|868414,05|868414,05|868414,05|72661,00|0|0|0|0|0|0|
09099900059800129|1|30213|000|0|0|0|1388,50|1388,50|1388,50|180,00|0|0|0|0|0|0|
**************|1|30221|000|46345,44|0|0|700246,57|700246,57|746592,01|277701,30|0|0|0|0|0|0|
02049900080040244|1|30221|000|0|0|0|4179,20|4179,20|4179,20|0|0|0|0|0|0|0|
0204990008004й244|1|30221|000|2349,60|0|0|0|0|2349,60|0|0|0|0|0|0|0|
09054210300590242|1|30221|000|0|0|0|34042,30|34042,30|34042,30|25894,18|0|0|0|0|0|0|
09094210100590242|1|30221|000|0|0|0|126156,71|126156,71|126156,71|14527,48|0|0|0|0|0|0|
09094230100590242|1|30221|000|34635,84|0|0|223772,32|223772,32|258408,16|34635,84|0|0|0|0|0|0|
09094230100590244|1|30221|000|0|0|0|2071,80|2071,80|2071,80|2071,80|0|0|0|0|0|0|
0909423010059й242|1|30221|000|0|0|0|34635,84|34635,84|34635,84|0|0|0|0|0|0|0|
09099000000010242|1|30221|000|0|0|0|42600,00|42600,00|42600,00|0|0|0|0|0|0|0|
09099000000010244|1|30221|000|0|0|0|232788,40|232788,40|232788,40|200572,00|0|0|0|0|0|0|
0909900000001й242|1|30221|000|8520,00|0|0|0|0|8520,00|0|0|0|0|0|0|0|
0909900000001й244|1|30221|000|840,00|0|0|0|0|840,00|0|0|0|0|0|0|0|
**************|1|30222|000|68640,00|0|0|368160,00|368160,00|436800,00|68640,00|0|0|0|0|0|0|
09094230100590244|1|30222|000|68640,00|0|0|299520,00|299520,00|368160,00|68640,00|0|0|0|0|0|0|
0909423010059й244|1|30222|000|0|0|0|68640,00|68640,00|68640,00|0|0|0|0|0|0|0|
**************|1|30223|000|35219,85|0|0|5009379,82|5009379,82|5012395,90|1063838,83|32203,77|0|0|0|0|0|
09054210300590244|1|30223|000|0|0|0|229039,45|229039,45|229039,45|226633,25|0|0|0|0|0|0|
09094210100590244|1|30223|000|0|0|0|3371225,06|3371225,06|3362554,58|739213,82|8670,48|0|0|0|0|0|
09094230100590244|1|30223|000|35219,85|0|0|371767,69|371767,69|406987,54|97991,76|0|0|0|0|0|0|
0909423010059й244|1|30223|000|0|0|0|35219,85|35219,85|35219,85|0|0|0|0|0|0|0|
09099000000010244|1|30223|000|0|0|0|975571,38|975571,38|952038,09|0|23533,29|0|0|0|0|0|
09099900059800244|1|30223|000|0|0|0|26556,39|26556,39|26556,39|0|0|0|0|0|0|0|
**************|1|30224|000|858452569,33|0|0|23324034,85|23324034,85|121392118,45|4675704,75|760384485,73|0|0|0|0|0|
09094210121680244|1|30224|000|525504300,22|0|0|8909430,91|8909430,91|70395968,92|0|464017762,21|0|0|0|0|0|
0909421N321680244|1|30224|000|332948269,11|0|0|14414603,94|14414603,94|50996149,53|4675704,75|296366723,52|0|0|0|0|0|
**************|1|30225|000|13193,32|0|0|1921094,40|1921094,40|1742729,87|39280,32|191557,85|0|0|0|0|0|
02049900080040244|1|30225|000|0|0|0|5574,24|5574,24|4645,20|0|929,04|0|0|0|0|0|
09054210300590244|1|30225|000|0|0|0|18497,26|18497,26|18497,26|17287,00|0|0|0|0|0|0|
09094210100590244|1|30225|000|0|0|0|772598,15|772598,15|765173,15|8800,00|7425,00|0|0|0|0|0|
09094230100590242|1|30225|000|13193,32|0|0|59998,01|59998,01|73191,33|13193,32|0|0|0|0|0|0|
09094230100590244|1|30225|000|0|0|0|15483,56|15483,56|15483,56|0|0|0|0|0|0|0|
0909423010059й242|1|30225|000|0|0|0|13193,32|13193,32|13193,32|0|0|0|0|0|0|0|
09099000000010242|1|30225|000|0|0|0|84589,00|84589,00|59912,00|0|24677,00|0|0|0|0|0|
09099000000010244|1|30225|000|0|0|0|925978,07|925978,07|771629,25|0|154348,82|0|0|0|0|0|
09099900059800244|1|30225|000|0|0|0|25182,79|25182,79|21004,80|0|4177,99|0|0|0|0|0|
**************|1|30226|000|44850,36|0|0|84180270,29|84180270,29|83969632,65|52883,36|255488,00|0|0|0|0|0|
02049900080040242|1|30226|000|0|0|0|70996,00|70996,00|70996,00|0|0|0|0|0|0|0|
02049900080040244|1|30226|000|0|0|0|37413,98|37413,98|37413,98|0|0|0|0|0|0|0|
09024210110960323|1|30226|000|0|0|0|320635,65|320635,65|320635,65|0|0|0|0|0|0|0|
090242101R2011323|1|30226|000|0|0|0|1018260,30|1018260,30|1018260,30|0|0|0|0|0|0|0|
0902421N255860323|1|30226|000|0|0|0|62500,00|62500,00|62500,00|0|0|0|0|0|0|0|
09024220110780323|1|30226|000|0|0|0|50714309,87|50714309,87|50714309,87|0|0|0|0|0|0|0|
09024220111340323|1|30226|000|0|0|0|9467344,80|9467344,80|9467344,80|0|0|0|0|0|0|0|
09024220151610323|1|30226|000|0|0|0|6044815,35|6044815,35|6044815,35|0|0|0|0|0|0|0|
09024220152160244|1|30226|000|0|0|0|1645125,00|1645125,00|1645125,00|0|0|0|0|0|0|0|
09024220154600323|1|30226|000|0|0|0|12004122,24|12004122,24|12004122,24|0|0|0|0|0|0|0|
09054210300590242|1|30226|000|0|0|0|62050,00|62050,00|62050,00|0|0|0|0|0|0|0|
09054210300590244|1|30226|000|0|0|0|8655,00|8655,00|8655,00|8070,00|0|0|0|0|0|0|
09094210100590242|1|30226|000|0|0|0|147568,00|147568,00|147568,00|0|0|0|0|0|0|0|
09094210100590244|1|30226|000|0|0|0|1408648,65|1408648,65|1402740,65|0|5908,00|0|0|0|0|0|
09094230100590242|1|30226|000|0|0|0|401882,87|401882,87|401882,87|0|0|0|0|0|0|0|
09094230100590244|1|30226|000|44459,36|0|0|219281,76|219281,76|263741,12|44459,36|0|0|0|0|0|0|
0909423010059й244|1|30226|000|0|0|0|44459,36|44459,36|44459,36|0|0|0|0|0|0|0|
0909425N751140242|1|30226|000|0|0|0|249580,00|249580,00|0|0|249580,00|0|0|0|0|0|
09099000000010244|1|30226|000|0|0|0|252621,46|252621,46|252621,46|354,00|0|0|0|0|0|0|
0909900000001й244|1|30226|000|391,00|0|0|0|0|391,00|0|0|0|0|0|0|0|
**************|1|30227|000|0|0|0|39320,38|39320,38|39320,38|0|0|0|0|0|0|0|
09094210100590244|1|30227|000|0|0|0|39320,38|39320,38|39320,38|0|0|0|0|0|0|0|
**************|1|30231|000|0|0|0|2008593,00|2008593,00|1811037,34|0|197555,66|0|0|0|0|0|
09054210300590244|1|30231|000|0|0|0|31600,00|31600,00|31600,00|0|0|0|0|0|0|0|
09094230100590242|1|30231|000|0|0|0|1605754,03|1605754,03|1605754,03|0|0|0|0|0|0|0|
09094230100590244|1|30231|000|0|0|0|28000,00|28000,00|28000,00|0|0|0|0|0|0|0|
0909425N751140242|1|30231|000|0|0|0|322545,66|322545,66|124990,00|0|197555,66|0|0|0|0|0|
09099900059800242|1|30231|000|0|0|0|18810,00|18810,00|18810,00|0|0|0|0|0|0|0|
09099900059800244|1|30231|000|0|0|0|1883,31|1883,31|1883,31|0|0|0|0|0|0|0|
**************|1|30234|000|4415,44|0|0|87305337,32|87305337,32|87026707,45|31330547,53|283045,31|0|0|0|0|0|
02049900080040242|1|30234|000|0|0|0|9750,37|9750,37|9750,37|0|0|0|0|0|0|0|
09054210300590244|1|30234|000|0|0|0|99164,00|99164,00|99164,00|84164,00|0|0|0|0|0|0|
09074210158320244|1|30234|000|0|0|0|81875612,80|81875612,80|81875612,80|31187820,00|0|0|0|0|0|0|
09094210100590244|1|30234|000|0|0|0|4689284,14|4689284,14|4472733,83|54148,09|216550,31|0|0|0|0|0|
09094230100590242|1|30234|000|0|0|0|41630,00|41630,00|41630,00|0|0|0|0|0|0|0|
09094230100590244|1|30234|000|4415,44|0|0|322945,10|322945,10|327360,54|4415,44|0|0|0|0|0|0|
0909423010059й244|1|30234|000|0|0|0|4415,44|4415,44|4415,44|0|0|0|0|0|0|0|
09099000000010244|1|30234|000|0|0|0|21524,50|21524,50|21524,50|0|0|0|0|0|0|0|
09099900059800242|1|30234|000|0|0|0|3497,66|3497,66|3497,66|0|0|0|0|0|0|0|
09099900059800244|1|30234|000|0|0|0|237513,31|237513,31|171018,31|0|66495,00|0|0|0|0|0|
**************|1|30241|000|0|0|0|2200094316,26|2200094316,26|2200094316,26|2200094316,26|0|0|0|0|0|0|
07044210460010622|1|30241|000|0|0|0|2316981,40|2316981,40|2316981,40|2316981,40|0|0|0|0|0|0|
09014210154760612|1|30241|000|0|0|0|916719,08|916719,08|916719,08|916719,08|0|0|0|0|0|0|
09014210160260612|1|30241|000|0|0|0|195787559,17|195787559,17|195787559,17|195787559,17|0|0|0|0|0|0|
09014210160870612|1|30241|000|0|0|0|134254,02|134254,02|134254,02|134254,02|0|0|0|0|0|0|
09014210161360612|1|30241|000|0|0|0|51000000,00|51000000,00|51000000,00|51000000,00|0|0|0|0|0|0|
090142101R2021612|1|30241|000|0|0|0|17345886,75|17345886,75|17345886,75|17345886,75|0|0|0|0|0|0|
09014210260260612|1|30241|000|0|0|0|22468904,20|22468904,20|22468904,20|22468904,20|0|0|0|0|0|0|
09014210460260612|1|30241|000|0|0|0|-40000,00|-40000,00|-40000,00|-40000,00|0|0|0|0|0|0|
0901421N260260612|1|30241|000|0|0|0|56379,26|56379,26|56379,26|56379,26|0|0|0|0|0|0|
0901421N360260612|1|30241|000|0|0|0|26795310,23|26795310,23|26795310,23|26795310,23|0|0|0|0|0|0|
0901421N451700612|1|30241|000|0|0|0|4777767,17|4777767,17|4777767,17|4777767,17|0|0|0|0|0|0|
0901421N460260612|1|30241|000|0|0|0|3630740,60|3630740,60|3630740,60|3630740,60|0|0|0|0|0|0|
0901421P354680612|1|30241|000|0|0|0|418990,00|418990,00|418990,00|418990,00|0|0|0|0|0|0|
0901421P360260612|1|30241|000|0|0|0|3482000,00|3482000,00|3482000,00|3482000,00|0|0|0|0|0|0|
09024210260260612|1|30241|000|0|0|0|921104,80|921104,80|921104,80|921104,80|0|0|0|0|0|0|
09024210260260622|1|30241|000|0|0|0|1084114,43|1084114,43|1084114,43|1084114,43|0|0|0|0|0|0|
090242102R2022612|1|30241|000|0|0|0|4537000,00|4537000,00|4537000,00|4537000,00|0|0|0|0|0|0|
0902421N360260612|1|30241|000|0|0|0|12385825,63|12385825,63|12385825,63|12385825,63|0|0|0|0|0|0|
0902421N451700612|1|30241|000|0|0|0|63000,00|63000,00|63000,00|63000,00|0|0|0|0|0|0|
0902421N460260612|1|30241|000|0|0|0|109100,00|109100,00|109100,00|109100,00|0|0|0|0|0|0|
09044210160260612|1|30241|000|0|0|0|12274560,00|12274560,00|12274560,00|12274560,00|0|0|0|0|0|0|
0904421N155540612|1|30241|000|0|0|0|47327724,18|47327724,18|47327724,18|47327724,18|0|0|0|0|0|0|
09064210160260612|1|30241|000|0|0|0|13666000,00|13666000,00|13666000,00|13666000,00|0|0|0|0|0|0|
09074210158320612|1|30241|000|0|0|0|484911934,01|484911934,01|484911934,01|484911934,01|0|0|0|0|0|0|
09074210160260612|1|30241|000|0|0|0|54038884,44|54038884,44|54038884,44|54038884,44|0|0|0|0|0|0|
09074210260260612|1|30241|000|0|0|0|4384000,00|4384000,00|4384000,00|4384000,00|0|0|0|0|0|0|
09074210260260622|1|30241|000|0|0|0|3567493,29|3567493,29|3567493,29|3567493,29|0|0|0|0|0|0|
09074210360260612|1|30241|000|0|0|0|463000,00|463000,00|463000,00|463000,00|0|0|0|0|0|0|
09074210460260612|1|30241|000|0|0|0|332780974,62|332780974,62|332780974,62|332780974,62|0|0|0|0|0|0|
09074210460260622|1|30241|000|0|0|0|946762,83|946762,83|946762,83|946762,83|0|0|0|0|0|0|
09074230160260612|1|30241|000|0|0|0|84000,00|84000,00|84000,00|84000,00|0|0|0|0|0|0|
09079900080670612|1|30241|000|0|0|0|31460837,10|31460837,10|31460837,10|31460837,10|0|0|0|0|0|0|
09079900080670622|1|30241|000|0|0|0|5894652,50|5894652,50|5894652,50|5894652,50|0|0|0|0|0|0|
09094210260260622|1|30241|000|0|0|0|57785726,88|57785726,88|57785726,88|57785726,88|0|0|0|0|0|0|
09094210458300612|1|30241|000|0|0|0|231713054,96|231713054,96|231713054,96|231713054,96|0|0|0|0|0|0|
09094210458300622|1|30241|000|0|0|0|599242,89|599242,89|599242,89|599242,89|0|0|0|0|0|0|
09094210458330612|1|30241|000|0|0|0|523779333,89|523779333,89|523779333,89|523779333,89|0|0|0|0|0|0|
0909421N151960612|1|30241|000|0|0|0|2101768,98|2101768,98|2101768,98|2101768,98|0|0|0|0|0|0|
0909421N160260612|1|30241|000|0|0|0|679131,53|679131,53|679131,53|679131,53|0|0|0|0|0|0|
09094230160260612|1|30241|000|0|0|0|8987878,99|8987878,99|8987878,99|8987878,99|0|0|0|0|0|0|
0909425N751140612|1|30241|000|0|0|0|34270469,63|34270469,63|34270469,63|34270469,63|0|0|0|0|0|0|
0909425N760260612|1|30241|000|0|0|0|185248,80|185248,80|185248,80|185248,80|0|0|0|0|0|0|
**************|1|30245|000|0|0|0|47190609,41|47190609,41|47190609,41|47190609,41|0|0|0|0|0|0|
09074210460260813|1|30245|000|0|0|0|15559559,21|15559559,21|15559559,21|15559559,21|0|0|0|0|0|0|
09094210458330813|1|30245|000|0|0|0|31631050,20|31631050,20|31631050,20|31631050,20|0|0|0|0|0|0|
**************|1|30246|000|0|0|0|29231345,00|29231345,00|29231345,00|29231345,00|0|0|0|0|0|0|
09074210160260633|1|30246|000|0|0|0|4571596,60|4571596,60|4571596,60|4571596,60|0|0|0|0|0|0|
09074210460260633|1|30246|000|0|0|0|10624729,19|10624729,19|10624729,19|10624729,19|0|0|0|0|0|0|
09094210458330633|1|30246|000|0|0|0|14035019,21|14035019,21|14035019,21|14035019,21|0|0|0|0|0|0|
**************|1|30262|000|15600,00|0|0|2782688,01|2782688,01|2769288,01|865600,00|29000,00|0|0|0|0|0|
07044210410010321|1|30262|000|0|0|0|19280,00|19280,00|19280,00|0|0|0|0|0|0|0|
07044210410010340|1|30262|000|0|0|0|8008,01|8008,01|8008,01|0|0|0|0|0|0|0|
10034210111200321|1|30262|000|15600,00|0|0|2755400,00|2755400,00|2742000,00|865600,00|29000,00|0|0|0|0|0|
**************|1|30263|000|82958,80|0|0|1439686884,59|1439686884,59|1372277451,29|5415461,79|67492392,10|0|0|0|0|0|
07044210410010321|1|30263|000|0|0|0|5146800,25|5146800,25|5146800,25|0|0|0|0|0|0|0|
09024210110960323|1|30263|000|0|0|0|4989495,69|4989495,69|4989495,69|0|0|0|0|0|0|0|
090242101R2011323|1|30263|000|0|0|0|8701466,30|8701466,30|8701466,30|0|0|0|0|0|0|0|
0902421N255860323|1|30263|000|0|0|0|44327865,98|44327865,98|43107570,08|0|1220295,90|0|0|0|0|0|
09024220110780323|1|30263|000|0|0|0|840072054,58|840072054,58|790333452,42|0|49738602,16|0|0|0|0|0|
09024220111340323|1|30263|000|0|0|0|97905315,57|97905315,57|96178698,61|0|1726616,96|0|0|0|0|0|
09024220151610323|1|30263|000|0|0|0|116461957,18|116461957,18|116461957,18|0|0|0|0|0|0|0|
09024220154600323|1|30263|000|0|0|0|280774534,93|280774534,93|266122878,45|0|14651656,48|0|0|0|0|0|
09024220180870323|1|30263|000|0|0|0|522667,09|522667,09|522667,09|0|0|0|0|0|0|0|
09094230120030321|1|30263|000|0|0|0|13185,50|13185,50|13185,50|0|0|0|0|0|0|0|
10034210111190321|1|30263|000|82958,80|0|0|8386997,10|8386997,10|8316735,30|3855962,20|153220,60|0|0|0|0|0|
10034210410970321|1|30263|000|0|0|0|32384544,42|32384544,42|32382544,42|1559499,59|2000,00|0|0|0|0|0|
**************|1|30264|000|0|0|0|73990,34|73990,34|73990,34|0|0|0|0|0|0|0|
09094210100590321|1|30264|000|0|0|0|73990,34|73990,34|73990,34|0|0|0|0|0|0|0|
**************|1|30266|000|0|0|0|23623126,54|23618919,61|23615289,74|71047,90|7836,80|0|0|0|0|0|
09054210300590111|1|30266|000|0|0|0|8905,71|8905,71|8905,71|1133,00|0|0|0|0|0|0|
09094210100590111|1|30266|000|0|0|0|346970,82|346970,82|339734,02|36640,00|7236,80|0|0|0|0|0|
09094210100590112|1|30266|000|0|0|0|3900,00|3900,00|3300,00|0|600,00|0|0|0|0|0|
09094230100590111|1|30266|000|0|0|0|141820,65|141820,65|141820,65|18851,90|0|0|0|0|0|0|
09094230100590112|1|30266|000|0|0|0|2888,38|2888,38|2888,38|0|0|0|0|0|0|0|
09099000000010121|1|30266|000|0|0|0|116907,02|112700,09|116907,02|14315,00|0|0|0|0|0|0|
09099000000010122|1|30266|000|0|0|0|900,86|900,86|900,86|0|0|0|0|0|0|0|
09099900059800121|1|30266|000|0|0|0|833,10|833,10|833,10|108,00|0|0|0|0|0|0|
100342104R1380321|1|30266|000|0|0|0|23000000,00|23000000,00|23000000,00|0|0|0|0|0|0|0|
**************|1|30267|000|0|0|0|83896,10|83896,10|83896,10|8389,61|0|0|0|0|0|0|
10034210410980321|1|30267|000|0|0|0|83896,10|83896,10|83896,10|8389,61|0|0|0|0|0|0|
**************|1|30281|000|0|0|0|572060545,23|572060545,23|572060545,23|572060545,23|0|0|0|0|0|0|
0704421N560260622|1|30281|000|0|0|0|1465000,00|1465000,00|1465000,00|1465000,00|0|0|0|0|0|0|
09014210158110612|1|30281|000|0|0|0|12800000,00|12800000,00|12800000,00|12800000,00|0|0|0|0|0|0|
09014210160260612|1|30281|000|0|0|0|38646695,14|38646695,14|38646695,14|38646695,14|0|0|0|0|0|0|
0901421N251920612|1|30281|000|0|0|0|13958292,50|13958292,50|13958292,50|13958292,50|0|0|0|0|0|0|
0901421N351900612|1|30281|000|0|0|0|174887618,75|174887618,75|174887618,75|174887618,75|0|0|0|0|0|0|
0901421N352270612|1|30281|000|0|0|0|3584,44|3584,44|3584,44|3584,44|0|0|0|0|0|0|
0901421N451700612|1|30281|000|0|0|0|30877578,91|30877578,91|30877578,91|30877578,91|0|0|0|0|0|0|
0901421N460260612|1|30281|000|0|0|0|17086657,67|17086657,67|17086657,67|17086657,67|0|0|0|0|0|0|
09024210256080612|1|30281|000|0|0|0|160695800,00|160695800,00|160695800,00|160695800,00|0|0|0|0|0|0|
0902421N451700612|1|30281|000|0|0|0|5463516,66|5463516,66|5463516,66|5463516,66|0|0|0|0|0|0|
0902421N460260612|1|30281|000|0|0|0|15409498,28|15409498,28|15409498,28|15409498,28|0|0|0|0|0|0|
09074210158320612|1|30281|000|0|0|0|27992500,00|27992500,00|27992500,00|27992500,00|0|0|0|0|0|0|
09079900080670612|1|30281|000|0|0|0|16977000,00|16977000,00|16977000,00|16977000,00|0|0|0|0|0|0|
09094210260260612|1|30281|000|0|0|0|114333,35|114333,35|114333,35|114333,35|0|0|0|0|0|0|
0909421P351630612|1|30281|000|0|0|0|18984070,00|18984070,00|18984070,00|18984070,00|0|0|0|0|0|0|
0909425N751140612|1|30281|000|0|0|0|36698399,53|36698399,53|36698399,53|36698399,53|0|0|0|0|0|0|
**************|1|30293|000|0|0|0|76504,76|76504,76|76504,76|0|0|0|0|0|0|0|
09054210380870831|1|30293|000|0|0|0|69558,20|69558,20|69558,20|0|0|0|0|0|0|0|
09094210180870831|1|30293|000|0|0|0|3619,48|3619,48|3619,48|0|0|0|0|0|0|0|
09094230100590831|1|30293|000|0|0|0|3327,08|3327,08|3327,08|0|0|0|0|0|0|0|
**************|1|30296|000|4391,24|0|0|7226775,74|7226775,74|7226775,74|0|4391,24|0|0|0|0|0|
07044210410010340|1|30296|000|0|0|0|7225489,55|7225489,55|7225489,55|0|0|0|0|0|0|0|
09094210100590853|1|30296|000|4391,24|0|0|1286,19|1286,19|1286,19|0|4391,24|0|0|0|0|0|
**************|1|30297|000|160131,90|0|0|5424920,75|5424920,75|5514583,68|160131,90|70468,97|0|0|0|0|0|
02044230100590244|1|30297|000|0|0|0|1092926,47|1092926,47|1092926,47|0|0|0|0|0|0|0|
09054210380870831|1|30297|000|0|0|0|2000,00|2000,00|2000,00|0|0|0|0|0|0|0|
09094230100590242|1|30297|000|6647,09|0|0|305771,13|305771,13|296918,22|6647,09|15500,00|0|0|0|0|0|
09094230100590244|1|30297|000|153484,81|0|0|3863991,25|3863991,25|3962507,09|153484,81|54968,97|0|0|0|0|0|
09094230100590831|1|30297|000|0|0|0|100,00|100,00|100,00|0|0|0|0|0|0|0|
0909423010059й242|1|30297|000|0|0|0|6647,09|6647,09|6647,09|0|0|0|0|0|0|0|
0909423010059й244|1|30297|000|0|0|0|153484,81|153484,81|153484,81|0|0|0|0|0|0|0|
**************|1|30300|000|0|0|0|0|0|0|0|0|0|0|10717736,46|0|0|
00000000000000000|1|30300|000|0|0|0|0|0|0|0|0|0|0|10717736,46|0|0|
**************|1|30301|000|0|0|0|19114373,30|0|17918088,00|0|1196285,30|0|0|0|0|0|
09054210300590111|1|30301|000|0|0|0|654117,00|0|654117,00|0|0|0|0|0|0|0|
09054210300590119|1|30301|000|0|0|0|6676,00|0|6676,00|0|0|0|0|0|0|0|
09094210100590111|1|30301|000|0|0|0|9147142,30|0|7959508,00|0|1187634,30|0|0|0|0|0|
09094210100590119|1|30301|000|0|0|0|173319,00|0|164668,00|0|8651,00|0|0|0|0|0|
09094230100590111|1|30301|000|0|0|0|5969288,00|0|5969288,00|0|0|0|0|0|0|0|
09094230100590119|1|30301|000|0|0|0|122642,00|0|122642,00|0|0|0|0|0|0|0|
09099000000010121|1|30301|000|0|0|0|2569002,00|0|2569002,00|0|0|0|0|0|0|0|
09099000000010129|1|30301|000|0|0|0|72661,00|0|72661,00|0|0|0|0|0|0|0|
09099000000010244|1|30301|000|0|0|0|354,00|0|354,00|0|0|0|0|0|0|0|
0909900000001о121|1|30301|000|0|0|0|358770,00|0|358770,00|0|0|0|0|0|0|0|
09099900059800121|1|30301|000|0|0|0|40222,00|0|40222,00|0|0|0|0|0|0|0|
09099900059800129|1|30301|000|0|0|0|180,00|0|180,00|0|0|0|0|0|0|0|
**************|1|30302|000|0|0|0|5449751,04|0|5449376,11|0|374,93|0|0|0|0|0|
09054210300590119|1|30302|000|0|0|0|151481,40|0|151481,40|0|0|0|0|0|0|0|
09094210100590119|1|30302|000|0|0|0|2394113,75|0|2394113,75|0|0|0|0|0|0|0|
09094230100590119|1|30302|000|0|0|0|1959674,72|0|1959674,72|0|0|0|0|0|0|0|
09099000000010129|1|30302|000|0|0|0|851876,09|0|851876,09|0|0|0|0|0|0|0|
0909900000001о129|1|30302|000|0|0|0|83471,03|0|83096,10|0|374,93|0|0|0|0|0|
09099900059800129|1|30302|000|0|0|0|9134,05|0|9134,05|0|0|0|0|0|0|0|
**************|1|30305|000|7994077,40|0|0|-1902297,70|0|929027,18|0|5162752,52|0|0|0|0|0|
09054210300590852|1|30305|000|0|0|0|5070,00|0|0|0|5070,00|0|0|0|0|0|
09094210100590853|1|30305|000|0|0|0|9416,28|0|9416,28|0|0|0|0|0|0|0|
09094230100590852|1|30305|000|0|0|0|4000,26|0|545,00|0|3455,26|0|0|0|0|0|
11301992020000130|1|30305|000|0|0|0|2192138,62|0|2192138,62|0|0|0|0|0|0|0|
11302992020000130|1|30305|000|1210327,91|0|0|986015,38|0|842400,92|0|1353942,37|0|0|0|0|0|
11607010020000140|1|30305|000|6256116,53|0|0|-6251846,18|0|-2492817,80|0|2497088,15|0|0|0|0|0|
11607090020000140|1|30305|000|99933,02|0|0|1152907,94|0|273625,84|0|979215,12|0|0|0|0|0|
